patient_id,EGFR_PROTEIN,EGFR_RNA,EGFR_activity_mean,phospho_Y1016,phospho_Y1069,phospho_Y1092,phospho_Y1110,phospho_Y1172,EGFR_expression_score,is_egfr_hotspot,ligand,protein,median_binding_nM,median_p_binding,n_measurements,standard_units,canonical_smiles,MolWt,MolLogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,RingCount,HeavyAtomCount,cohort_CPTAC,batch_domain_CPTAC,mutation_unknown,egfr_hotspot_label_other,binding_type_IC50,binding_type_KD,pref_name_erlotinib hydrochloride,pref_name_imatinib,mutation_binding_context_other_IC50,mutation_binding_context_other_KD,protein_ligand_pair_CHEMBL203_CHEMBL1079742,protein_ligand_pair_CHEMBL203_CHEMBL941
C3N-00217,24.9492776634389,10.69,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,19.453806346749047,19.453806346749047,0.0,CHEMBL941,CHEMBL203,10000.0,5.0,23,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,False,True,False,True,False,True,False,True
C3N-00223,25.7043818597271,13.17,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.865020633290122,17.99546391996231,0.0,CHEMBL1079742,CHEMBL203,42.5,7.489405350465031,4,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,True,True,True,True,True,False,True,False,True,False,True,False
C3N-00223,25.7043818597271,13.17,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.865020633290122,17.99546391996231,0.0,CHEMBL941,CHEMBL203,50000.055,6.979303657420888,2,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,True,False,False,True,True,False,False,True
C3N-00223,25.7043818597271,13.17,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.865020633290122,17.99546391996231,0.0,CHEMBL941,CHEMBL203,10000.0,5.0,23,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,False,True,False,True,False,True,False,True
C3N-00293,25.5681915327736,12.86,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.865020633290122,17.99546391996231,0.0,CHEMBL1079742,CHEMBL203,42.5,7.489405350465031,4,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,True,True,True,True,True,False,True,False,True,False,True,False
C3N-00293,25.5681915327736,12.86,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.865020633290122,17.99546391996231,0.0,CHEMBL941,CHEMBL203,50000.055,6.979303657420888,2,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,True,False,False,True,True,False,False,True
C3N-00293,25.5681915327736,12.86,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.865020633290122,17.99546391996231,0.0,CHEMBL941,CHEMBL203,10000.0,5.0,23,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,False,True,False,True,False,True,False,True
C3N-00294,26.3535539994835,14.21,1,13.072192414390651,12.6046447755037,18.6429779761161,9.4812042681664,20.1290208219156,16.084401022066032,0.0,CHEMBL1079742,CHEMBL203,42.5,7.489405350465031,4,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,True,True,True,True,True,False,True,False,True,False,True,False
C3N-00294,26.3535539994835,14.21,1,13.072192414390651,12.6046447755037,18.6429779761161,9.4812042681664,20.1290208219156,16.084401022066032,0.0,CHEMBL941,CHEMBL203,50000.055,6.979303657420888,2,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,True,False,False,True,True,False,False,True
C3N-00294,26.3535539994835,14.21,1,13.072192414390651,12.6046447755037,18.6429779761161,9.4812042681664,20.1290208219156,16.084401022066032,0.0,CHEMBL941,CHEMBL203,10000.0,5.0,23,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,False,True,False,True,False,True,False,True
C3N-00433,24.7488290292835,11.77,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.865020633290122,17.99546391996231,0.0,CHEMBL1079742,CHEMBL203,42.5,7.489405350465031,4,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,True,True,True,True,True,False,True,False,True,False,True,False
C3N-00433,24.7488290292835,11.77,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.865020633290122,17.99546391996231,0.0,CHEMBL941,CHEMBL203,50000.055,6.979303657420888,2,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,True,False,False,True,True,False,False,True
C3N-00433,24.7488290292835,11.77,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.865020633290122,17.99546391996231,0.0,CHEMBL941,CHEMBL203,10000.0,5.0,23,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,False,True,False,True,False,True,False,True
C3N-00546,26.5493584527283,15.11,1,13.072192414390651,12.6046447755037,18.21680060337085,10.583122355255949,19.2092088906635,18.713004747017173,0.0,CHEMBL1079742,CHEMBL203,42.5,7.489405350465031,4,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,True,True,True,True,True,False,True,False,True,False,True,False
C3N-00546,26.5493584527283,15.11,1,13.072192414390651,12.6046447755037,18.21680060337085,10.583122355255949,19.2092088906635,18.713004747017173,0.0,CHEMBL941,CHEMBL203,50000.055,6.979303657420888,2,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,True,False,False,True,True,False,False,True
C3N-00546,26.5493584527283,15.11,1,13.072192414390651,12.6046447755037,18.21680060337085,10.583122355255949,19.2092088906635,18.713004747017173,0.0,CHEMBL941,CHEMBL203,10000.0,5.0,23,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,False,True,False,True,False,True,False,True
C3N-00547,25.5763653447642,12.63,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,17.809195319469453,17.809195319469453,0.0,CHEMBL1079742,CHEMBL203,42.5,7.489405350465031,4,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,True,True,True,True,True,False,True,False,True,False,True,False
C3N-00547,25.5763653447642,12.63,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,17.809195319469453,17.809195319469453,0.0,CHEMBL941,CHEMBL203,50000.055,6.979303657420888,2,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,True,False,False,True,True,False,False,True
C3N-00547,25.5763653447642,12.63,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,17.809195319469453,17.809195319469453,0.0,CHEMBL941,CHEMBL203,10000.0,5.0,23,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,False,True,False,True,False,True,False,True
C3N-00549,24.877413478776,8.77,1,13.072192414390651,12.6046447755037,17.0322744834888,10.583122355255949,18.865020633290122,17.0322744834888,0.0,CHEMBL1079742,CHEMBL203,42.5,7.489405350465031,4,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,True,True,True,True,True,False,True,False,True,False,True,False
C3N-00549,24.877413478776,8.77,1,13.072192414390651,12.6046447755037,17.0322744834888,10.583122355255949,18.865020633290122,17.0322744834888,0.0,CHEMBL941,CHEMBL203,50000.055,6.979303657420888,2,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,True,False,False,True,True,False,False,True
C3N-00549,24.877413478776,8.77,1,13.072192414390651,12.6046447755037,17.0322744834888,10.583122355255949,18.865020633290122,17.0322744834888,0.0,CHEMBL941,CHEMBL203,10000.0,5.0,23,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,False,True,False,True,False,True,False,True
C3N-00550,25.5427290588497,13.03,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.3067029059481,18.3067029059481,0.0,CHEMBL1079742,CHEMBL203,42.5,7.489405350465031,4,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,True,True,True,True,True,False,True,False,True,False,True,False
C3N-00550,25.5427290588497,13.03,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.3067029059481,18.3067029059481,0.0,CHEMBL941,CHEMBL203,50000.055,6.979303657420888,2,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,True,False,False,True,True,False,False,True
C3N-00550,25.5427290588497,13.03,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.3067029059481,18.3067029059481,0.0,CHEMBL941,CHEMBL203,10000.0,5.0,23,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,False,True,False,True,False,True,False,True
C3N-00551,25.8130418993541,13.61,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.865020633290122,17.99546391996231,0.0,CHEMBL1079742,CHEMBL203,42.5,7.489405350465031,4,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,True,True,True,True,True,False,True,False,True,False,True,False
C3N-00551,25.8130418993541,13.61,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.865020633290122,17.99546391996231,0.0,CHEMBL941,CHEMBL203,50000.055,6.979303657420888,2,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,True,False,False,True,True,False,False,True
C3N-00551,25.8130418993541,13.61,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.865020633290122,17.99546391996231,0.0,CHEMBL941,CHEMBL203,10000.0,5.0,23,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,False,True,False,True,False,True,False,True
C3N-00552,26.1295411312732,12.96,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.865020633290122,17.99546391996231,0.0,CHEMBL1079742,CHEMBL203,42.5,7.489405350465031,4,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,True,True,True,True,True,False,True,False,True,False,True,False
C3N-00552,26.1295411312732,12.96,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.865020633290122,17.99546391996231,0.0,CHEMBL941,CHEMBL203,50000.055,6.979303657420888,2,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,True,False,False,True,True,False,False,True
C3N-00552,26.1295411312732,12.96,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.865020633290122,17.99546391996231,0.0,CHEMBL941,CHEMBL203,10000.0,5.0,23,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,False,True,False,True,False,True,False,True
C3N-00556,25.9072613809423,13.61,1,13.072192414390651,12.6046447755037,17.767914942942703,10.054346078997517,18.7801193713264,15.53412679775554,0.0,CHEMBL1079742,CHEMBL203,42.5,7.489405350465031,4,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,True,True,True,True,True,False,True,False,True,False,True,False
C3N-00556,25.9072613809423,13.61,1,13.072192414390651,12.6046447755037,17.767914942942703,10.054346078997517,18.7801193713264,15.53412679775554,0.0,CHEMBL941,CHEMBL203,50000.055,6.979303657420888,2,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,True,False,False,True,True,False,False,True
C3N-00556,25.9072613809423,13.61,1,13.072192414390651,12.6046447755037,17.767914942942703,10.054346078997517,18.7801193713264,15.53412679775554,0.0,CHEMBL941,CHEMBL203,10000.0,5.0,23,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,False,True,False,True,False,True,False,True
C3N-00559,26.1518216848455,14.87,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.865020633290122,17.99546391996231,0.0,CHEMBL1079742,CHEMBL203,42.5,7.489405350465031,4,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,True,True,True,True,True,False,True,False,True,False,True,False
C3N-00559,26.1518216848455,14.87,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.865020633290122,17.99546391996231,0.0,CHEMBL941,CHEMBL203,50000.055,6.979303657420888,2,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,True,False,False,True,True,False,False,True
C3N-00559,26.1518216848455,14.87,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.865020633290122,17.99546391996231,0.0,CHEMBL941,CHEMBL203,10000.0,5.0,23,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,False,True,False,True,False,True,False,True
C3N-00560,24.5289887737447,9.99,1,13.07873442258365,12.6046447755037,17.767914942942703,10.583122355255949,18.865020633290122,13.07873442258365,0.0,CHEMBL1079742,CHEMBL203,42.5,7.489405350465031,4,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,True,True,True,True,True,False,True,False,True,False,True,False
C3N-00560,24.5289887737447,9.99,1,13.07873442258365,12.6046447755037,17.767914942942703,10.583122355255949,18.865020633290122,13.07873442258365,0.0,CHEMBL941,CHEMBL203,50000.055,6.979303657420888,2,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,True,False,False,True,True,False,False,True
C3N-00560,24.5289887737447,9.99,1,13.07873442258365,12.6046447755037,17.767914942942703,10.583122355255949,18.865020633290122,13.07873442258365,0.0,CHEMBL941,CHEMBL203,10000.0,5.0,23,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,False,True,False,True,False,True,False,True
C3N-00572,25.6238341943003,13.01,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.865020633290122,17.99546391996231,0.0,CHEMBL1079742,CHEMBL203,42.5,7.489405350465031,4,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,True,True,True,True,True,False,True,False,True,False,True,False
C3N-00572,25.6238341943003,13.01,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.865020633290122,17.99546391996231,0.0,CHEMBL941,CHEMBL203,50000.055,6.979303657420888,2,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,True,False,False,True,True,False,False,True
C3N-00572,25.6238341943003,13.01,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.865020633290122,17.99546391996231,0.0,CHEMBL941,CHEMBL203,10000.0,5.0,23,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,False,True,False,True,False,True,False,True
C3N-00574,27.194333921035,15.59,1,13.072192414390651,12.6046447755037,18.84717269123845,10.583122355255949,18.865020633290122,18.84717269123845,0.0,CHEMBL1079742,CHEMBL203,42.5,7.489405350465031,4,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,True,True,True,True,True,False,True,False,True,False,True,False
C3N-00574,27.194333921035,15.59,1,13.072192414390651,12.6046447755037,18.84717269123845,10.583122355255949,18.865020633290122,18.84717269123845,0.0,CHEMBL941,CHEMBL203,50000.055,6.979303657420888,2,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,True,False,False,True,True,False,False,True
C3N-00574,27.194333921035,15.59,1,13.072192414390651,12.6046447755037,18.84717269123845,10.583122355255949,18.865020633290122,18.84717269123845,0.0,CHEMBL941,CHEMBL203,10000.0,5.0,23,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,False,True,False,True,False,True,False,True
C3N-00578,26.9337410983496,15.08,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,19.19437418164805,19.19437418164805,0.0,CHEMBL1079742,CHEMBL203,42.5,7.489405350465031,4,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,True,True,True,True,True,False,True,False,True,False,True,False
C3N-00578,26.9337410983496,15.08,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,19.19437418164805,19.19437418164805,0.0,CHEMBL941,CHEMBL203,50000.055,6.979303657420888,2,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,True,False,False,True,True,False,False,True
C3N-00578,26.9337410983496,15.08,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,19.19437418164805,19.19437418164805,0.0,CHEMBL941,CHEMBL203,10000.0,5.0,23,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,False,True,False,True,False,True,False,True
C3N-00579,25.6656738723878,13.29,1,13.072192414390651,12.507972192911,17.105680121572448,10.583122355255949,19.1669128982862,16.26018840425655,0.0,CHEMBL1079742,CHEMBL203,42.5,7.489405350465031,4,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,True,True,True,True,True,False,True,False,True,False,True,False
C3N-00579,25.6656738723878,13.29,1,13.072192414390651,12.507972192911,17.105680121572448,10.583122355255949,19.1669128982862,16.26018840425655,0.0,CHEMBL941,CHEMBL203,50000.055,6.979303657420888,2,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,True,False,False,True,True,False,False,True
C3N-00579,25.6656738723878,13.29,1,13.072192414390651,12.507972192911,17.105680121572448,10.583122355255949,19.1669128982862,16.26018840425655,0.0,CHEMBL941,CHEMBL203,10000.0,5.0,23,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,False,True,False,True,False,True,False,True
C3N-00580,26.1592661355895,13.57,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.865020633290122,17.99546391996231,0.0,CHEMBL1079742,CHEMBL203,42.5,7.489405350465031,4,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,True,True,True,True,True,False,True,False,True,False,True,False
C3N-00580,26.1592661355895,13.57,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.865020633290122,17.99546391996231,0.0,CHEMBL941,CHEMBL203,50000.055,6.979303657420888,2,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,True,False,False,True,True,False,False,True
C3N-00580,26.1592661355895,13.57,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.865020633290122,17.99546391996231,0.0,CHEMBL941,CHEMBL203,10000.0,5.0,23,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,False,True,False,True,False,True,False,True
C3N-00704,26.121155134845,13.88,1,13.072192414390651,12.6046447755037,18.21250276632405,11.0309569060314,19.7619580991693,16.335139257174916,0.0,CHEMBL1079742,CHEMBL203,42.5,7.489405350465031,4,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,True,True,True,True,True,False,True,False,True,False,True,False
C3N-00704,26.121155134845,13.88,1,13.072192414390651,12.6046447755037,18.21250276632405,11.0309569060314,19.7619580991693,16.335139257174916,0.0,CHEMBL941,CHEMBL203,50000.055,6.979303657420888,2,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,True,False,False,True,True,False,False,True
C3N-00704,26.121155134845,13.88,1,13.072192414390651,12.6046447755037,18.21250276632405,11.0309569060314,19.7619580991693,16.335139257174916,0.0,CHEMBL941,CHEMBL203,10000.0,5.0,23,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,False,True,False,True,False,True,False,True
C3N-00737,24.9448217406697,12.0,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.35861572489695,18.35861572489695,0.0,CHEMBL1079742,CHEMBL203,42.5,7.489405350465031,4,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,True,True,True,True,True,False,True,False,True,False,True,False
C3N-00737,24.9448217406697,12.0,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.35861572489695,18.35861572489695,0.0,CHEMBL941,CHEMBL203,50000.055,6.979303657420888,2,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,True,False,False,True,True,False,False,True
C3N-00737,24.9448217406697,12.0,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.35861572489695,18.35861572489695,0.0,CHEMBL941,CHEMBL203,10000.0,5.0,23,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,False,True,False,True,False,True,False,True
C3N-00738,25.0238206175351,11.93,1,13.072192414390651,12.6046447755037,17.798194820644248,10.583122355255949,18.865020633290122,17.798194820644248,0.0,CHEMBL1079742,CHEMBL203,42.5,7.489405350465031,4,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,True,True,True,True,True,False,True,False,True,False,True,False
